x,V,Evac,Ec,Ev,phin,phip,n,p,ND,NA,anion,cation,ntb,nti,mun,mup,G_ehp,Gfree,Rdir,BulkSRHn,BulkSRHp,IntSRHn,IntSRHp,Jn,Jp,Jint,lid,Vext,left_L,left_eps_r,left_E_c,left_E_v,left_N_c,left_mu_n,left_mu_p,left_N_t_int,left_C_n_int,left_C_p_int,left_E_t_int,right_L,right_eps_r,right_E_c,right_E_v,right_N_c,right_mu_n,right_mu_p,right_N_t_int,right_C_n_int,right_C_p_int,right_E_t_int
0,0.5,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.707,9.15515e-14,-218.707,1,0.15,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.186473,0.313527,-3.58647,-5.21647,-4.00067,-4.84796,1.84695e+17,1.11422e+18,0,0,3.13632e+22,6.03822e+10,1.42191e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.05791e+18,7.92163e+24,7.92163e+24,2.66885e+23,6.92732e+26,-218.446,-0.261142,-218.707,2,0.15,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.497819,0.997819,-1.20218,-4.20218,-3.31615,-4.20001,7.68763e-11,9.17974e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0705705,0,0,0.0287617,6.99715e+25,1.10961,-219.817,-218.707,3,0.15,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.495,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.617,9.76328e-14,-218.617,1,0.16,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.183075,0.311925,-3.58808,-5.21808,-4.00203,-4.85007,1.8649e+17,1.13664e+18,0,0,3.10249e+22,8.29857e+10,1.40945e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.11972e+18,8.01024e+24,8.01024e+24,2.62748e+23,7.06713e+26,-218.356,-0.260852,-218.617,2,0.16,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.492841,0.987841,-1.21216,-4.21216,-3.32555,-4.21001,7.86282e-11,9.18785e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0722424,0,0,0.0294172,7.15635e+25,1.10957,-219.726,-218.617,3,0.16,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.49,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.524,1.04107e-13,-218.524,1,0.17,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.179675,0.310325,-3.58967,-5.21967,-4.00337,-4.85219,1.88394e+17,1.15978e+18,0,0,3.06862e+22,1.14047e+11,1.3974e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.18495e+18,8.10339e+24,8.1034e+24,2.58712e+23,7.21139e+26,-218.264,-0.260554,-218.524,2,0.17,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.487864,0.977864,-1.22214,-4.22214,-3.33495,-4.22001,8.04406e-11,9.19597e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0739729,0,0,0.0300952,7.32104e+25,1.10954,-219.634,-218.524,3,0.17,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.485,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.429,1.10998e-13,-218.429,1,0.18,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.176271,0.308729,-3.59127,-5.22127,-4.00469,-4.8543,1.90415e+17,1.18366e+18,0,0,3.03471e+22,1.5673e+11,1.38577e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.25386e+18,8.20138e+24,8.20138e+24,2.54787e+23,7.36029e+26,-218.169,-0.260245,-218.429,2,0.18,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.482886,0.967886,-1.23211,-4.23211,-3.34434,-4.23001,8.23154e-11,9.2041e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0757639,0,0,0.0307967,7.49141e+25,1.10951,-219.539,-218.429,3,0.18,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.48,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.331,1.18332e-13,-218.331,1,0.19,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.172865,0.307135,-3.59287,-5.22287,-4.006,-4.85642,1.92558e+17,1.20832e+18,0,0,3.00077e+22,2.1538e+11,1.37455e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.32672e+18,8.3045e+24,8.3045e+24,2.5098e+23,7.51406e+26,-218.071,-0.259927,-218.331,2,0.19,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.477909,0.957909,-1.24209,-4.24209,-3.35373,-4.24001,8.42557e-11,9.21224e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0776184,0,0,0.0315226,7.66771e+25,1.10947,-219.441,-218.331,3,0.19,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.475,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.231,1.26137e-13,-218.231,1,0.2,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.169456,0.305544,-3.59446,-5.22446,-4.00729,-4.85854,1.94832e+17,1.2338e+18,0,0,2.96679e+22,2.95966e+11,1.36377e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.40383e+18,8.41307e+24,8.41308e+24,2.473e+23,7.6729e+26,-217.971,-0.259598,-218.231,2,0.2,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.472931,0.947931,-1.25207,-4.25207,-3.36311,-4.25001,8.62645e-11,9.22039e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0795392,0,0,0.0322741,7.85023e+25,1.10944,-219.34,-218.231,3,0.2,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.47,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.128,1.34504e-13,-218.128,1,0.21,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.166043,0.303957,-3.59604,-5.22604,-4.00857,-4.86066,1.97244e+17,1.26011e+18,0,0,2.9328e+22,4.06683e+11,1.35344e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.4855e+18,8.52742e+24,8.52743e+24,2.4375e+23,7.83699e+26,-217.868,-0.259258,-218.128,2,0.21,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.467954,0.937954,-1.26205,-4.26205,-3.37248,-4.26001,8.8345e-11,9.22856e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0815297,0,0,0.0330525,8.03928e+25,1.1094,-219.237,-218.128,3,0.21,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.465,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-218.021,1.43341e-13,-218.021,1,0.22,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.162628,0.302372,-3.59763,-5.22763,-4.00983,-4.86279,1.99803e+17,1.28733e+18,0,0,2.89874e+22,5.58799e+11,1.34354e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.57213e+18,8.64792e+24,8.64793e+24,2.40343e+23,8.00671e+26,-217.762,-0.258906,-218.021,2,0.22,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.462976,0.927976,-1.27202,-4.27202,-3.38184,-4.27001,9.05009e-11,9.23673e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0835933,0,0,0.0338591,8.23517e+25,1.10936,-219.131,-218.021,3,0.22,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.46,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-217.912,1.5274e-13,-217.912,1,0.23,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.15921,0.30079,-3.59921,-5.22921,-4.01106,-4.86492,2.02516e+17,1.31549e+18,0,0,2.86464e+22,7.67776e+11,1.33409e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.66408e+18,8.77494e+24,8.77494e+24,2.37081e+23,8.18226e+26,-217.653,-0.258543,-217.912,2,0.23,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.457999,0.917999,-1.282,-4.282,-3.3912,-4.28001,9.2735e-11,9.24492e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0857328,0,0,0.0346949,8.43815e+25,1.10933,-219.021,-217.912,3,0.23,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.455,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-217.799,1.62734e-13,-217.799,1,0.24,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.155788,0.299212,-3.60079,-5.23079,-4.01228,-4.86706,2.05394e+17,1.34463e+18,0,0,2.8305e+22,1.05485e+12,1.3251e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.76179e+18,8.90886e+24,8.90887e+24,2.33973e+23,8.36392e+26,-217.541,-0.258166,-217.799,2,0.24,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.453021,0.908021,-1.29198,-4.29198,-3.40055,-4.29001,9.50529e-11,9.25312e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0879537,0,0,0.0355621,8.64875e+25,1.10929,-218.909,-217.799,3,0.24,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.45,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-217.684,1.73361e-13,-217.684,1,0.25,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.152364,0.297636,-3.60236,-5.23236,-4.01348,-4.8692,2.08446e+17,1.3748e+18,0,0,2.79631e+22,1.44919e+12,1.31658e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.86571e+18,9.05012e+24,9.05013e+24,2.31022e+23,8.55198e+26,-217.426,-0.257776,-217.684,2,0.25,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.448044,0.898044,-1.30196,-4.30196,-3.40989,-4.30001,9.7458e-11,9.26134e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0902592,0,0,0.036462,8.86727e+25,1.10925,-218.793,-217.684,3,0.25,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.445,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-217.564,1.84657e-13,-217.564,1,0.26,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.148936,0.296064,-3.60394,-5.23394,-4.01467,-4.87134,2.11682e+17,1.40604e+18,0,0,2.76208e+22,1.99083e+12,1.30852e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,2.97634e+18,9.19915e+24,9.19916e+24,2.28234e+23,8.74677e+26,-217.307,-0.257373,-217.564,2,0.26,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.443067,0.888067,-1.31193,-4.31193,-3.41923,-4.31001,9.99548e-11,9.26957e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0926538,0,0,0.0373961,9.09411e+25,1.10922,-218.673,-217.564,3,0.26,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.44,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-217.441,1.96664e-13,-217.441,1,0.27,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.145505,0.294495,-3.60551,-5.23551,-4.01583,-4.87349,2.15113e+17,1.43842e+18,0,0,2.72779e+22,2.73473e+12,1.30093e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,3.09423e+18,9.35642e+24,9.35643e+24,2.25615e+23,8.94863e+26,-217.184,-0.256954,-217.441,2,0.27,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.438089,0.878089,-1.32191,-4.32191,-3.42855,-4.32001,1.02548e-10,9.27781e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0951422,0,0,0.0383663,9.32971e+25,1.10918,-218.55,-217.441,3,0.27,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.435,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-217.314,2.09423e-13,-217.314,1,0.28,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.142071,0.292929,-3.60707,-5.23707,-4.01697,-4.87564,2.18751e+17,1.47199e+18,0,0,2.69346e+22,3.75633e+12,1.29381e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,3.22e+18,9.52243e+24,9.52243e+24,2.23169e+23,9.15791e+26,-217.058,-0.25652,-217.314,2,0.28,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.433112,0.868112,-1.33189,-4.33189,-3.43787,-4.33001,1.05242e-10,9.28606e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.0977285,0,0,0.0393742,9.57447e+25,1.10914,-218.423,-217.314,3,0.28,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.43,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-217.183,2.23099e-13,-217.183,1,0.29,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.138634,0.291366,-3.60863,-5.23863,-4.01808,-4.8778,2.22607e+17,1.50681e+18,0,0,2.65911e+22,5.15916e+12,1.28718e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,3.35426e+18,9.69767e+24,9.69768e+24,2.20899e+23,9.37493e+26,-216.927,-0.25607,-217.183,2,0.29,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.428134,0.858134,-1.34187,-4.34187,-3.44718,-4.34001,1.08044e-10,9.29433e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.10042,0,0,0.0404226,9.82903e+25,1.1091,-218.292,-217.183,3,0.29,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.425,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-217.048,2.37505e-13,-217.048,1,0.3,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.135193,0.289807,-3.61019,-5.24019,-4.01918,-4.87996,2.26694e+17,1.54296e+18,0,0,2.62467e+22,7.08541e+12,1.28101e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,3.4978e+18,9.88273e+24,9.88273e+24,2.18814e+23,9.60025e+26,-216.792,-0.255603,-217.048,2,0.3,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.423157,0.848157,-1.35184,-4.35184,-3.45648,-4.35001,1.10959e-10,9.30261e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.103221,0,0,0.0415132,1.00939e+26,1.10906,-218.157,-217.048,3,0.3,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.42,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-216.908,2.52372e-13,-216.908,1,0.31,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.131749,0.288251,-3.61175,-5.24175,-4.02026,-4.88213,2.31028e+17,1.5805e+18,0,0,2.59018e+22,9.73003e+12,1.27532e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,3.65139e+18,1.00782e+25,1.00782e+25,2.16912e+23,9.83424e+26,-216.653,-0.255118,-216.908,2,0.31,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.41818,0.83818,-1.36182,-4.36182,-3.46577,-4.36001,1.13994e-10,9.31091e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.106139,0,0,0.0426485,1.03695e+26,1.10902,-218.017,-216.908,3,0.31,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.415,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-216.764,2.68605e-13,-216.764,1,0.32,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.128302,0.286698,-3.6133,-5.2433,-4.02131,-4.8843,2.35619e+17,1.6195e+18,0,0,2.55564e+22,1.33605e+13,1.2701e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,3.81586e+18,1.02847e+25,1.02847e+25,2.15205e+23,1.00774e+27,-216.509,-0.254613,-216.764,2,0.32,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.413202,0.828202,-1.3718,-4.3718,-3.47506,-4.37001,1.17154e-10,9.31923e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.109178,0,0,0.0438306,1.06566e+26,1.10897,-217.873,-216.764,3,0.32,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.41,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-216.615,2.85837e-13,-216.615,1,0.33,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.124852,0.285148,-3.61485,-5.24485,-4.02234,-4.88648,2.40484e+17,1.66006e+18,0,0,2.52103e+22,1.83439e+13,1.26534e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,3.99218e+18,1.05027e+25,1.05027e+25,2.13692e+23,1.03301e+27,-216.361,-0.254089,-216.615,2,0.33,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.408225,0.818225,-1.38177,-4.38177,-3.48433,-4.38001,1.20448e-10,9.32756e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.112348,0,0,0.045063,1.09558e+26,1.10893,-217.724,-216.615,3,0.33,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
0,0.405,0,-4,-5.9,-4.05,-4.05,6.99503e+25,1.24248e-05,0,0,0,0,0,0,1e-06,1e-09,0,0,0,0,0,0,0,-216.461,3.04307e-13,-216.461,1,0.34,0,0,0,0,0,0,0,0,0,0,0,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7
2.48823e-08,0.121398,0.283602,-3.6164,-5.2464,-4.02334,-4.88866,2.45639e+17,1.70224e+18,0,0,2.48639e+22,2.51831e+13,1.26106e+20,0,0.0001,0.0001,1.33969e+28,1.33969e+28,4.18136e+18,1.07331e+25,1.07331e+25,2.12378e+23,1.0593e+27,-216.207,-0.253543,-216.461,2,0.34,2.5e-08,5,4,5.9,5e+26,1e-06,1e-09,4e+12,2e-14,2e-14,4.7,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7
5.24966e-07,-0.403248,0.808248,-1.39175,-4.39175,-3.49359,-4.39001,1.23883e-10,9.3359e+25,0,1e+26,0,0,0,0,1e-09,1e-07,0,0,0.115656,0,0,0.0463483,1.12679e+26,1.10889,-217.57,-216.461,3,0.34,5e-07,24,3.9,5.53,2.2e+24,0.0001,0.0001,1e+12,2e-14,2e-14,4.7,4e-08,3.3,2.2,5.2,1e+26,1e-09,1e-07,5e+11,2e-14,2e-14,4.7
